order_id,customer_id,order_amount,order_status,order_date
53210,313,291.75,completed,2024-04-10
53211,73,108.5,completed,2024-04-10
53212,366,229.73,pending,2024-04-10
53213,670,126.54,shipped,2024-04-10
53214,124,52.8,completed,2024-04-10
53215,228,76.8,completed,2024-04-10
53216,428,116.1,completed,2024-04-10
53217,427,72.16,completed,2024-04-10
53218,678,76.31,completed,2024-04-10
53219,540,76.74,pending,2024-04-10
53220,737,34.66,completed,2024-04-10
53221,492,28.27,completed,2024-04-10
53222,381,22.14,completed,2024-04-10
53223,370,32.64,completed,2024-04-10
53224,233,78.17,shipped,2024-04-10
53225,785,150.16,pending,2024-04-10
53226,791,46.27,completed,2024-04-10
53227,806,343.4,completed,2024-04-10
53228,592,262.84,cancelled,2024-04-10
53229,671,125.26,shipped,2024-04-10
53230,523,208.22,cancelled,2024-04-10
53231,780,83.43,completed,2024-04-10
53232,750,20.62,completed,2024-04-10
53233,246,367.03,completed,2024-04-11
53234,166,35.51,completed,2024-04-11
53235,637,458.3,shipped,2024-04-11
53236,405,142.25,completed,2024-04-11
53237,163,69.7,completed,2024-04-11
53238,85,117.64,completed,2024-04-11
53239,776,119.46,shipped,2024-04-11
53240,132,18.53,completed,2024-04-11
53241,654,80.88,completed,2024-04-11
53242,468,216.98,completed,2024-04-11
53243,803,122.02,completed,2024-04-11
53244,853,57.0,completed,2024-04-11
53245,343,76.22,completed,2024-04-11
53246,729,313.23,pending,2024-04-11
53247,763,126.84,completed,2024-04-11
53248,480,127.73,completed,2024-04-11
53249,658,503.44,cancelled,2024-04-11
53250,822,73.04,cancelled,2024-04-11
53251,587,112.96,completed,2024-04-11
53252,214,265.47,completed,2024-04-11
53253,109,228.39,completed,2024-04-11
53254,803,61.35,completed,2024-04-11
53255,823,39.57,cancelled,2024-04-11
53256,48,195.95,shipped,2024-04-11
53257,776,59.69,completed,2024-04-11
53258,652,398.96,completed,2024-04-11
53259,187,35.76,completed,2024-04-11
53260,596,72.48,completed,2024-04-11
53261,762,23.45,completed,2024-04-11
53262,855,197.26,completed,2024-04-11
53263,580,347.82,completed,2024-04-11
53264,476,166.54,completed,2024-04-11
53265,850,431.5,completed,2024-04-12
53266,116,35.63,completed,2024-04-12
53267,88,28.77,completed,2024-04-12
53268,550,288.41,pending,2024-04-12
53269,807,305.18,completed,2024-04-12
53270,141,281.71,completed,2024-04-12
53271,664,255.64,completed,2024-04-12
53272,445,82.47,completed,2024-04-12
53273,328,51.78,completed,2024-04-12
53274,476,411.35,completed,2024-04-12
53275,149,70.01,completed,2024-04-12
53276,429,91.23,completed,2024-04-12
53277,641,195.38,completed,2024-04-12
53278,390,67.08,completed,2024-04-12
53279,422,271.5,shipped,2024-04-12
53280,446,25.89,completed,2024-04-12
53281,519,249.94,completed,2024-04-12
53282,487,153.14,completed,2024-04-12
53283,260,142.64,completed,2024-04-12
53284,385,106.98,completed,2024-04-12
53285,630,63.66,completed,2024-04-12
53286,586,108.56,pending,2024-04-12
53287,806,104.68,completed,2024-04-12
53288,452,146.47,completed,2024-04-12
53289,501,64.6,completed,2024-04-12
53290,551,27.12,completed,2024-04-12
53291,542,38.51,completed,2024-04-12
53292,755,195.19,cancelled,2024-04-12
53293,606,18.41,completed,2024-04-12
53294,557,306.15,shipped,2024-04-12
53295,233,192.82,completed,2024-04-12
53296,869,234.21,shipped,2024-04-12
53297,462,286.17,pending,2024-04-13
53298,782,34.64,shipped,2024-04-13
53299,101,274.28,pending,2024-04-13
53300,146,120.37,completed,2024-04-13
53301,421,340.11,completed,2024-04-13
53302,486,341.51,completed,2024-04-13
53303,825,18.67,completed,2024-04-13
53304,721,87.4,pending,2024-04-13
53305,88,127.11,completed,2024-04-13
53306,584,185.15,completed,2024-04-13
53307,345,65.57,completed,2024-04-13
53308,608,58.58,pending,2024-04-13
53309,787,87.01,pending,2024-04-13
53310,414,119.25,completed,2024-04-13
53311,338,467.84,completed,2024-04-13
53312,477,230.39,completed,2024-04-13
53313,763,99.14,completed,2024-04-13
53314,35,23.38,completed,2024-04-13
53315,202,42.68,completed,2024-04-13
53316,620,106.3,completed,2024-04-13
53317,168,267.16,completed,2024-04-13
53318,658,86.87,completed,2024-04-13
53319,477,130.99,shipped,2024-04-13
53320,834,348.57,shipped,2024-04-13
53321,644,382.66,completed,2024-04-13
53322,393,51.46,shipped,2024-04-13
53323,676,21.69,completed,2024-04-13
53324,44,69.67,completed,2024-04-13
53325,457,193.51,completed,2024-04-13
53326,28,467.73,shipped,2024-04-13
53327,333,27.02,completed,2024-04-13
53328,817,19.33,completed,2024-04-13
53329,270,338.32,completed,2024-04-14
53330,429,221.84,shipped,2024-04-14
53331,537,743.98,shipped,2024-04-14
53332,689,90.82,completed,2024-04-14
53333,69,95.69,shipped,2024-04-14
53334,890,43.37,completed,2024-04-14
53335,431,33.47,cancelled,2024-04-14
53336,559,144.67,shipped,2024-04-14
53337,502,82.95,completed,2024-04-14
53338,8,27.56,shipped,2024-04-14
53339,571,342.04,completed,2024-04-14
53340,412,48.16,cancelled,2024-04-14
53341,614,222.1,shipped,2024-04-14
53342,12,64.74,completed,2024-04-14
53343,422,266.42,completed,2024-04-14
53344,325,33.9,completed,2024-04-14
53345,13,226.63,shipped,2024-04-14
53346,151,30.49,shipped,2024-04-14
53347,864,103.84,completed,2024-04-14
53348,509,213.64,completed,2024-04-14
53349,546,43.53,completed,2024-04-14
53350,352,65.46,completed,2024-04-14
53351,764,315.11,completed,2024-04-14
53352,368,339.58,completed,2024-04-14
53353,454,21.9,completed,2024-04-14
53354,492,42.6,completed,2024-04-14
53355,858,33.74,completed,2024-04-14
53356,681,44.71,pending,2024-04-14
53357,289,541.93,completed,2024-04-14
53358,44,135.33,completed,2024-04-14
53359,414,109.7,completed,2024-04-14
53360,784,639.72,completed,2024-04-14
53361,193,137.11,completed,2024-04-15
53362,632,177.32,completed,2024-04-15
53363,409,75.69,completed,2024-04-15
53364,53,87.22,shipped,2024-04-15
53365,314,150.36,completed,2024-04-15
53366,465,25.85,completed,2024-04-15
53367,390,59.33,completed,2024-04-15
53368,876,47.87,completed,2024-04-15
53369,794,17.4,shipped,2024-04-15
53370,406,130.47,shipped,2024-04-15
53371,869,138.51,completed,2024-04-15
53372,631,87.66,completed,2024-04-15
53373,520,61.95,pending,2024-04-15
53374,200,173.36,completed,2024-04-15
53375,273,36.69,completed,2024-04-15
53376,403,124.66,completed,2024-04-15
53377,348,234.2,completed,2024-04-15
53378,104,41.92,shipped,2024-04-15
53379,401,224.91,completed,2024-04-15
53380,43,229.56,completed,2024-04-15
53381,785,24.27,completed,2024-04-15
53382,396,17.84,pending,2024-04-15
53383,736,562.08,completed,2024-04-15
53384,127,47.24,shipped,2024-04-15
53385,607,274.01,completed,2024-04-15
53386,718,138.78,shipped,2024-04-15
53387,111,61.08,completed,2024-04-15
53388,216,35.88,completed,2024-04-15
53389,267,117.98,completed,2024-04-15
53390,234,93.47,pending,2024-04-15
53391,813,195.04,completed,2024-04-15
53392,562,366.77,completed,2024-04-15
53393,379,260.4,completed,2024-04-16
53394,569,63.12,completed,2024-04-16
53395,32,331.71,shipped,2024-04-16
53396,587,283.82,completed,2024-04-16
53397,413,412.05,shipped,2024-04-16
53398,19,107.06,completed,2024-04-16
53399,499,234.53,cancelled,2024-04-16
53400,635,149.35,completed,2024-04-16
53401,271,70.77,completed,2024-04-16
53402,390,793.58,completed,2024-04-16
53403,219,20.86,shipped,2024-04-16
53404,864,41.56,completed,2024-04-16
53405,884,349.6,completed,2024-04-16
53406,267,24.37,pending,2024-04-16
53407,711,341.82,pending,2024-04-16
53408,222,203.41,shipped,2024-04-16
53409,817,20.61,completed,2024-04-16
53410,771,99.14,completed,2024-04-16
53411,369,225.65,shipped,2024-04-16
53412,573,146.24,completed,2024-04-16
53413,637,427.03,completed,2024-04-16
53414,549,318.34,completed,2024-04-16
53415,638,75.67,cancelled,2024-04-16
53416,184,28.26,completed,2024-04-16
53417,247,448.05,shipped,2024-04-16
53418,632,124.25,completed,2024-04-16
53419,343,26.6,shipped,2024-04-16
53420,232,269.39,completed,2024-04-16
53421,226,319.32,completed,2024-04-16
53422,113,168.01,completed,2024-04-16
53423,225,104.0,shipped,2024-04-16
53424,757,177.78,completed,2024-04-16
53425,38,198.98,shipped,2024-04-17
53426,33,350.28,completed,2024-04-17
53427,277,483.06,completed,2024-04-17
53428,785,123.33,completed,2024-04-17
53429,175,255.29,completed,2024-04-17
53430,440,515.77,shipped,2024-04-17
53431,465,39.6,completed,2024-04-17
53432,237,17.77,cancelled,2024-04-17
53433,434,319.84,cancelled,2024-04-17
53434,569,47.59,completed,2024-04-17
53435,173,21.51,completed,2024-04-17
53436,500,41.17,completed,2024-04-17
53437,763,87.7,cancelled,2024-04-17
53438,544,52.13,completed,2024-04-17
53439,154,69.63,completed,2024-04-17
53440,640,570.11,shipped,2024-04-17
53441,354,197.82,completed,2024-04-17
53442,381,201.82,completed,2024-04-17
53443,194,29.92,completed,2024-04-17
53444,658,212.57,completed,2024-04-17
53445,69,216.68,completed,2024-04-17
53446,237,176.71,completed,2024-04-17
53447,367,53.9,pending,2024-04-17
53448,431,97.5,completed,2024-04-17
53449,491,295.89,completed,2024-04-17
53450,682,181.39,completed,2024-04-17
53451,653,212.95,completed,2024-04-17
53452,710,147.78,completed,2024-04-17
53453,544,104.56,completed,2024-04-17
53454,313,228.48,completed,2024-04-17
53455,850,25.55,completed,2024-04-17
53456,404,182.74,completed,2024-04-17
53457,533,896.96,completed,2024-04-18
53458,596,242.25,completed,2024-04-18
53459,127,66.49,completed,2024-04-18
53460,366,63.82,completed,2024-04-18
53461,722,180.04,completed,2024-04-18
53462,686,354.29,completed,2024-04-18
53463,651,144.39,completed,2024-04-18
53464,765,127.43,shipped,2024-04-18
53465,533,41.22,completed,2024-04-18
53466,66,203.53,completed,2024-04-18
53467,894,196.75,completed,2024-04-18
53468,501,526.47,pending,2024-04-18
53469,655,68.54,completed,2024-04-18
53470,223,226.86,shipped,2024-04-18
53471,602,100.39,shipped,2024-04-18
53472,645,137.63,completed,2024-04-18
53473,663,269.29,completed,2024-04-18
53474,549,52.65,completed,2024-04-18
53475,249,77.98,completed,2024-04-18
53476,773,237.62,completed,2024-04-18
53477,277,141.76,shipped,2024-04-18
53478,783,29.55,completed,2024-04-18
53479,108,99.37,completed,2024-04-18
53480,301,147.51,shipped,2024-04-18
53481,536,375.39,completed,2024-04-18
53482,507,46.33,cancelled,2024-04-18
53483,441,260.95,completed,2024-04-18
53484,611,36.0,completed,2024-04-18
53485,504,56.61,completed,2024-04-18
53486,727,56.83,shipped,2024-04-18
53487,1008,329.92,completed,2024-04-18
53488,818,48.29,pending,2024-04-18
53489,401,246.94,completed,2024-04-19
53490,111,107.93,pending,2024-04-19
53491,720,1065.44,shipped,2024-04-19
53492,305,289.04,pending,2024-04-19
53493,66,216.89,completed,2024-04-19
53494,111,321.87,completed,2024-04-19
53495,618,165.78,completed,2024-04-19
53496,830,293.35,completed,2024-04-19
53497,529,60.39,completed,2024-04-19
53498,614,30.42,shipped,2024-04-19
53499,657,158.54,completed,2024-04-19
53500,880,100.56,pending,2024-04-19
53501,504,98.38,completed,2024-04-19
53502,653,127.22,completed,2024-04-19
53503,113,82.27,completed,2024-04-19
53504,891,162.55,shipped,2024-04-19
53505,485,19.66,completed,2024-04-19
53506,649,540.44,pending,2024-04-19
53507,58,402.96,completed,2024-04-19
53508,787,425.63,pending,2024-04-19
53509,137,83.12,completed,2024-04-19
53510,250,128.86,completed,2024-04-19
53511,813,477.29,completed,2024-04-19
53512,742,363.95,shipped,2024-04-19
53513,699,249.27,completed,2024-04-19
53514,852,93.47,pending,2024-04-19
53515,280,139.63,completed,2024-04-19
53516,311,251.19,shipped,2024-04-19
53517,191,62.83,completed,2024-04-19
53518,424,162.71,completed,2024-04-19
53519,97,278.98,completed,2024-04-19
53520,363,199.37,pending,2024-04-19
53521,331,112.94,cancelled,2024-04-20
53522,892,146.78,completed,2024-04-20
53523,593,687.12,pending,2024-04-20
53524,610,153.19,completed,2024-04-20
53525,808,246.0,shipped,2024-04-20
53526,460,209.53,completed,2024-04-20
53527,802,196.34,completed,2024-04-20
53528,113,204.01,completed,2024-04-20
53529,199,105.88,completed,2024-04-20
53530,868,111.41,completed,2024-04-20
53531,285,109.63,shipped,2024-04-20
53532,347,20.07,completed,2024-04-20
53533,252,56.38,pending,2024-04-20
53534,111,40.19,shipped,2024-04-20
53535,568,341.32,completed,2024-04-20
53536,69,63.23,completed,2024-04-20
53537,602,37.35,completed,2024-04-20
53538,226,34.14,pending,2024-04-20
53539,329,195.59,cancelled,2024-04-20
53540,843,15.92,shipped,2024-04-20
53541,707,110.6,completed,2024-04-20
53542,65,33.98,shipped,2024-04-20
53543,767,299.23,completed,2024-04-20
53544,664,492.13,completed,2024-04-20
53545,321,493.23,completed,2024-04-20
53546,156,102.5,pending,2024-04-20
53547,725,170.14,cancelled,2024-04-20
53548,278,152.33,completed,2024-04-20
53549,784,79.63,shipped,2024-04-20
53550,367,103.07,pending,2024-04-20
53551,649,24.97,completed,2024-04-20
53552,425,253.22,completed,2024-04-20
53553,778,56.32,completed,2024-04-21
53554,798,107.57,completed,2024-04-21
53555,303,113.27,completed,2024-04-21
53556,383,138.39,completed,2024-04-21
53557,1019,270.46,shipped,2024-04-21
53558,597,191.59,completed,2024-04-21
53559,748,178.18,completed,2024-04-21
53560,193,127.22,completed,2024-04-21
53561,40,30.13,completed,2024-04-21
53562,308,92.13,cancelled,2024-04-21
53563,102,488.09,completed,2024-04-21
53564,488,827.16,completed,2024-04-21
53565,109,211.68,pending,2024-04-21
53566,698,53.72,completed,2024-04-21
53567,182,31.12,shipped,2024-04-21
53568,332,95.36,completed,2024-04-21
53569,430,306.29,completed,2024-04-21
53570,800,206.95,pending,2024-04-21
53571,497,337.99,completed,2024-04-21
53572,708,158.48,completed,2024-04-21
53573,221,35.95,completed,2024-04-21
53574,489,33.29,completed,2024-04-21
53575,604,22.38,pending,2024-04-21
53576,360,140.58,shipped,2024-04-21
53577,48,56.74,completed,2024-04-21
53578,700,213.86,completed,2024-04-21
53579,360,188.87,shipped,2024-04-21
53580,188,72.43,pending,2024-04-21
53581,561,44.18,completed,2024-04-21
53582,164,31.2,pending,2024-04-21
53583,534,215.52,completed,2024-04-21
53584,75,104.8,completed,2024-04-21
53585,190,73.63,cancelled,2024-04-22
53586,383,306.37,completed,2024-04-22
53587,65,150.07,completed,2024-04-22
53588,700,124.47,completed,2024-04-22
53589,265,219.02,completed,2024-04-22
53590,76,268.58,completed,2024-04-22
53591,443,188.79,shipped,2024-04-22
53592,155,101.97,completed,2024-04-22
53593,319,86.54,completed,2024-04-22
53594,702,236.54,completed,2024-04-22
53595,567,124.44,completed,2024-04-22
53596,500,197.81,completed,2024-04-22
53597,720,346.64,completed,2024-04-22
53598,296,386.35,completed,2024-04-22
53599,495,63.8,cancelled,2024-04-22
53600,125,46.22,completed,2024-04-22
53601,362,60.43,pending,2024-04-22
53602,182,223.77,completed,2024-04-22
53603,827,84.32,shipped,2024-04-22
53604,93,43.56,completed,2024-04-22
53605,846,30.54,shipped,2024-04-22
53606,438,74.47,completed,2024-04-22
53607,258,36.95,cancelled,2024-04-22
53608,835,40.51,completed,2024-04-22
53609,1,187.75,shipped,2024-04-22
53610,841,17.99,pending,2024-04-22
53611,206,33.76,shipped,2024-04-22
53612,670,294.04,completed,2024-04-22
53613,225,294.57,completed,2024-04-22
53614,131,74.9,pending,2024-04-22
53615,1014,28.81,completed,2024-04-22
53616,547,198.1,completed,2024-04-22
53617,122,81.97,completed,2024-04-23
53618,321,21.98,completed,2024-04-23
53619,471,40.77,completed,2024-04-23
53620,714,37.14,completed,2024-04-23
53621,205,148.42,completed,2024-04-23
53622,290,357.59,completed,2024-04-23
53623,660,251.31,completed,2024-04-23
53624,138,133.62,shipped,2024-04-23
53625,704,97.27,completed,2024-04-23
53626,540,159.62,completed,2024-04-23
53627,329,103.0,completed,2024-04-23
53628,613,57.37,cancelled,2024-04-23
53629,656,185.54,completed,2024-04-23
53630,528,324.82,completed,2024-04-23
53631,61,84.99,completed,2024-04-23
53632,452,291.34,completed,2024-04-23
53633,248,99.6,completed,2024-04-23
53634,74,91.96,shipped,2024-04-23
53635,171,19.31,completed,2024-04-23
53636,63,193.25,completed,2024-04-23
53637,22,262.15,completed,2024-04-23
53638,365,178.4,pending,2024-04-23
53639,572,39.62,completed,2024-04-23
53640,74,31.35,completed,2024-04-23
53641,77,142.6,completed,2024-04-23
53642,25,92.0,completed,2024-04-23
53643,375,99.08,shipped,2024-04-23
53644,33,530.37,completed,2024-04-23
53645,872,208.06,completed,2024-04-23
53646,17,94.6,completed,2024-04-23
53647,307,17.89,completed,2024-04-23
53648,332,20.2,completed,2024-04-23
53649,629,188.18,pending,2024-04-24
53650,407,287.78,completed,2024-04-24
53651,78,199.5,completed,2024-04-24
53652,144,93.1,completed,2024-04-24
53653,425,19.74,shipped,2024-04-24
53654,179,528.52,completed,2024-04-24
53655,240,658.95,cancelled,2024-04-24
53656,94,134.56,completed,2024-04-24
53657,383,25.99,completed,2024-04-24
53658,630,131.8,completed,2024-04-24
53659,833,349.31,completed,2024-04-24
53660,10,185.91,completed,2024-04-24
53661,25,205.94,completed,2024-04-24
53662,363,28.32,completed,2024-04-24
53663,406,31.89,completed,2024-04-24
53664,339,35.43,completed,2024-04-24
53665,372,367.1,completed,2024-04-24
53666,890,126.93,shipped,2024-04-24
53667,813,250.23,completed,2024-04-24
53668,856,33.37,shipped,2024-04-24
53669,1007,408.92,completed,2024-04-24
53670,229,273.17,completed,2024-04-24
53671,303,53.19,cancelled,2024-04-24
53672,324,325.94,completed,2024-04-24
53673,19,60.87,completed,2024-04-24
53674,339,49.48,completed,2024-04-24
53675,262,61.03,completed,2024-04-24
53676,195,376.12,shipped,2024-04-24
53677,475,385.81,pending,2024-04-24
53678,833,74.85,completed,2024-04-24
53679,734,198.34,completed,2024-04-24
53680,1,183.93,shipped,2024-04-24
53681,669,261.42,completed,2024-04-25
53682,56,67.76,completed,2024-04-25
53683,113,122.04,completed,2024-04-25
53684,68,180.25,completed,2024-04-25
53685,189,18.99,shipped,2024-04-25
53686,118,85.92,completed,2024-04-25
53687,262,193.55,completed,2024-04-25
53688,69,58.67,completed,2024-04-25
53689,140,489.46,shipped,2024-04-25
53690,702,19.59,completed,2024-04-25
53691,195,490.82,shipped,2024-04-25
53692,771,51.65,shipped,2024-04-25
53693,756,22.51,completed,2024-04-25
53694,544,66.9,completed,2024-04-25
53695,139,246.46,completed,2024-04-25
53696,395,224.42,shipped,2024-04-25
53697,512,50.14,pending,2024-04-25
53698,591,47.87,completed,2024-04-25
53699,292,169.33,completed,2024-04-25
53700,551,106.9,completed,2024-04-25
53701,384,250.74,shipped,2024-04-25
53702,343,18.66,completed,2024-04-25
53703,618,156.4,completed,2024-04-25
53704,799,211.77,completed,2024-04-25
