order_id,customer_id,segment,region,order_amount,order_status,order_date,churn_risk
53269,807,Enterprise,West,305.18,completed,2024-04-12,High
53270,141,Enterprise,West,281.71,completed,2024-04-12,High
53271,664,Mid-Market,South,255.64,completed,2024-04-12,High
53272,445,SMB,Central,82.47,completed,2024-04-12,High
53273,328,Starter,North,51.78,completed,2024-04-12,High
53274,476,Enterprise,South,411.35,completed,2024-04-12,High
53275,149,Mid-Market,Central,70.01,completed,2024-04-12,High
53276,429,Starter,Central,91.23,completed,2024-04-12,High
53277,641,Mid-Market,Central,195.38,completed,2024-04-12,High
53278,390,SMB,West,67.08,completed,2024-04-12,High
53279,422,SMB,East,271.5,shipped,2024-04-12,High
53280,446,Enterprise,South,25.89,completed,2024-04-12,High
53281,519,Enterprise,Central,249.94,completed,2024-04-12,High
53282,487,Mid-Market,West,153.14,completed,2024-04-12,High
53283,260,Mid-Market,East,142.64,completed,2024-04-12,High
53284,385,SMB,West,106.98,completed,2024-04-12,High
53285,630,Starter,North,63.66,completed,2024-04-12,High
53286,586,Mid-Market,South,108.56,pending,2024-04-12,High
53287,806,SMB,Central,104.68,completed,2024-04-12,High
53288,452,Starter,East,146.47,completed,2024-04-12,High
53289,501,Starter,East,64.6,completed,2024-04-12,High
53290,551,Starter,West,27.12,completed,2024-04-12,High
53291,542,Starter,East,38.51,completed,2024-04-12,High
53292,755,Mid-Market,East,195.19,cancelled,2024-04-12,High
53293,606,Starter,East,18.41,completed,2024-04-12,High
53294,557,Mid-Market,West,306.15,shipped,2024-04-12,High
53295,233,Starter,Central,192.82,completed,2024-04-12,High
53296,869,SMB,North,234.21,shipped,2024-04-12,High
53297,462,Starter,East,286.17,pending,2024-04-13,High
53298,782,Starter,Central,34.64,shipped,2024-04-13,High
53299,101,Mid-Market,South,274.28,pending,2024-04-13,High
53300,146,Mid-Market,East,120.37,completed,2024-04-13,High
53301,421,SMB,South,340.11,completed,2024-04-13,High
53302,486,Enterprise,North,341.51,completed,2024-04-13,High
53303,825,Starter,South,18.67,completed,2024-04-13,High
53304,721,Enterprise,East,87.4,pending,2024-04-13,High
53305,88,Starter,North,127.11,completed,2024-04-13,High
53306,584,Starter,West,185.15,completed,2024-04-13,High
53307,345,Starter,East,65.57,completed,2024-04-13,High
53308,608,Starter,East,58.58,pending,2024-04-13,High
53309,787,Starter,South,87.01,pending,2024-04-13,High
53310,414,Starter,South,119.25,completed,2024-04-13,High
53311,338,SMB,South,467.84,completed,2024-04-13,High
53312,477,Mid-Market,North,230.39,completed,2024-04-13,High
53313,763,Mid-Market,West,99.14,completed,2024-04-13,High
53314,35,Enterprise,West,23.38,completed,2024-04-13,High
53315,202,Mid-Market,Central,42.68,completed,2024-04-13,High
53316,620,SMB,North,106.3,completed,2024-04-13,High
53317,168,Mid-Market,West,267.16,completed,2024-04-13,High
53318,658,Starter,East,86.87,completed,2024-04-13,High
53319,477,Mid-Market,North,130.99,shipped,2024-04-13,High
53320,834,Mid-Market,North,348.57,shipped,2024-04-13,High
53321,644,Starter,West,382.66,completed,2024-04-13,High
53322,393,Starter,East,51.46,shipped,2024-04-13,High
53323,676,Enterprise,South,21.69,completed,2024-04-13,High
53324,44,Enterprise,West,69.67,completed,2024-04-13,High
53325,457,Mid-Market,East,193.51,completed,2024-04-13,High
53326,28,Starter,East,467.73,shipped,2024-04-13,High
53327,333,Mid-Market,East,27.02,completed,2024-04-13,High
53328,817,Starter,North,19.33,completed,2024-04-13,High
53329,270,Starter,Central,338.32,completed,2024-04-14,High
53330,429,Starter,Central,221.84,shipped,2024-04-14,High
53331,537,SMB,West,743.98,shipped,2024-04-14,High
53332,689,SMB,South,90.82,completed,2024-04-14,High
53333,69,Mid-Market,North,95.69,shipped,2024-04-14,High
53334,890,Mid-Market,West,43.37,completed,2024-04-14,High
53335,431,Mid-Market,Central,33.47,cancelled,2024-04-14,High
53336,559,SMB,Central,144.67,shipped,2024-04-14,High
53337,502,Starter,West,82.95,completed,2024-04-14,High
53338,8,SMB,North,27.56,shipped,2024-04-14,High
53339,571,Starter,South,342.04,completed,2024-04-14,High
53340,412,Enterprise,West,48.16,cancelled,2024-04-14,High
53341,614,Mid-Market,South,222.1,shipped,2024-04-14,High
53342,12,Enterprise,North,64.74,completed,2024-04-14,High
53343,422,SMB,East,266.42,completed,2024-04-14,High
53344,325,Enterprise,West,33.9,completed,2024-04-14,High
53345,13,SMB,Central,226.63,shipped,2024-04-14,High
53346,151,Enterprise,East,30.49,shipped,2024-04-14,High
53347,864,Starter,West,103.84,completed,2024-04-14,High
53348,509,Enterprise,Central,213.64,completed,2024-04-14,High
53349,546,Starter,South,43.53,completed,2024-04-14,High
53350,352,SMB,West,65.46,completed,2024-04-14,High
53351,764,SMB,East,315.11,completed,2024-04-14,High
53352,368,Enterprise,South,339.58,completed,2024-04-14,High
53353,454,Enterprise,South,21.9,completed,2024-04-14,High
53354,492,Starter,East,42.6,completed,2024-04-14,High
53355,858,Starter,East,33.74,completed,2024-04-14,High
53356,681,SMB,North,44.71,pending,2024-04-14,High
53357,289,Starter,East,541.93,completed,2024-04-14,High
53358,44,Enterprise,West,135.33,completed,2024-04-14,High
53359,414,Starter,South,109.7,completed,2024-04-14,High
53360,784,Starter,East,639.72,completed,2024-04-14,High
53361,193,Enterprise,Central,137.11,completed,2024-04-15,High
53362,632,SMB,Central,177.32,completed,2024-04-15,High
53363,409,Enterprise,Central,75.69,completed,2024-04-15,High
53364,53,Enterprise,South,87.22,shipped,2024-04-15,High
53365,314,Enterprise,East,150.36,completed,2024-04-15,High
53366,465,Enterprise,South,25.85,completed,2024-04-15,High
53367,390,SMB,West,59.33,completed,2024-04-15,High
53368,876,Mid-Market,East,47.87,completed,2024-04-15,High
53369,794,Starter,West,17.4,shipped,2024-04-15,High
53370,406,SMB,East,130.47,shipped,2024-04-15,High
53371,869,SMB,North,138.51,completed,2024-04-15,High
53372,631,SMB,East,87.66,completed,2024-04-15,High
53373,520,Mid-Market,West,61.95,pending,2024-04-15,High
53374,200,SMB,Central,173.36,completed,2024-04-15,High
53375,273,SMB,Central,36.69,completed,2024-04-15,High
53376,403,Starter,Central,124.66,completed,2024-04-15,High
53377,348,Mid-Market,North,234.2,completed,2024-04-15,High
53378,104,Starter,West,41.92,shipped,2024-04-15,High
53379,401,Mid-Market,Central,224.91,completed,2024-04-15,High
53380,43,Mid-Market,North,229.56,completed,2024-04-15,High
53381,785,Mid-Market,South,24.27,completed,2024-04-15,High
53382,396,Enterprise,South,17.84,pending,2024-04-15,High
53383,736,SMB,West,562.08,completed,2024-04-15,High
53384,127,SMB,North,47.24,shipped,2024-04-15,High
53385,607,Mid-Market,Central,274.01,completed,2024-04-15,High
53386,718,Enterprise,South,138.78,shipped,2024-04-15,High
53387,111,Starter,South,61.08,completed,2024-04-15,High
53388,216,Mid-Market,South,35.88,completed,2024-04-15,High
53389,267,Starter,West,117.98,completed,2024-04-15,High
53390,234,Starter,West,93.47,pending,2024-04-15,High
53391,813,Mid-Market,North,195.04,completed,2024-04-15,High
53392,562,Mid-Market,Central,366.77,completed,2024-04-15,High
53393,379,SMB,North,260.4,completed,2024-04-16,High
53394,569,Enterprise,South,63.12,completed,2024-04-16,High
53395,32,Mid-Market,North,331.71,shipped,2024-04-16,High
53396,587,Mid-Market,North,283.82,completed,2024-04-16,High
53397,413,Enterprise,South,412.05,shipped,2024-04-16,High
53398,19,Starter,South,107.06,completed,2024-04-16,High
53399,499,Enterprise,Central,234.53,cancelled,2024-04-16,High
53400,635,Mid-Market,West,149.35,completed,2024-04-16,High
53401,271,SMB,North,70.77,completed,2024-04-16,High
53402,390,SMB,West,793.58,completed,2024-04-16,High
53403,219,Starter,North,20.86,shipped,2024-04-16,High
53404,864,Starter,West,41.56,completed,2024-04-16,High
53405,884,Mid-Market,South,349.6,completed,2024-04-16,High
53406,267,Starter,West,24.37,pending,2024-04-16,High
53407,711,SMB,East,341.82,pending,2024-04-16,High
53408,222,Starter,South,203.41,shipped,2024-04-16,High
53409,817,Starter,North,20.61,completed,2024-04-16,High
53410,771,Mid-Market,North,99.14,completed,2024-04-16,High
53411,369,Mid-Market,South,225.65,shipped,2024-04-16,High
53412,573,Starter,West,146.24,completed,2024-04-16,High
53413,637,Starter,Central,427.03,completed,2024-04-16,High
53414,549,Starter,East,318.34,completed,2024-04-16,High
53415,638,Mid-Market,South,75.67,cancelled,2024-04-16,High
53416,184,SMB,North,28.26,completed,2024-04-16,High
53417,247,Starter,South,448.05,shipped,2024-04-16,High
53418,632,SMB,Central,124.25,completed,2024-04-16,High
53419,343,Mid-Market,West,26.6,shipped,2024-04-16,High
53420,232,Starter,Central,269.39,completed,2024-04-16,High
53421,226,Mid-Market,East,319.32,completed,2024-04-16,High
53422,113,Enterprise,South,168.01,completed,2024-04-16,High
53423,225,Starter,East,104.0,shipped,2024-04-16,High
53424,757,Starter,South,177.78,completed,2024-04-16,High
53425,38,Mid-Market,East,198.98,shipped,2024-04-17,High
53426,33,Mid-Market,East,350.28,completed,2024-04-17,High
53427,277,SMB,West,483.06,completed,2024-04-17,High
53428,785,Mid-Market,South,123.33,completed,2024-04-17,High
53429,175,Starter,Central,255.29,completed,2024-04-17,High
53430,440,Mid-Market,North,515.77,shipped,2024-04-17,High
53431,465,Enterprise,South,39.6,completed,2024-04-17,High
53432,237,Starter,South,17.77,cancelled,2024-04-17,High
53433,434,Mid-Market,West,319.84,cancelled,2024-04-17,High
53434,569,Enterprise,South,47.59,completed,2024-04-17,High
53435,173,Starter,North,21.51,completed,2024-04-17,High
53436,500,Enterprise,West,41.17,completed,2024-04-17,High
53437,763,Mid-Market,West,87.7,cancelled,2024-04-17,High
53438,544,Starter,South,52.13,completed,2024-04-17,High
53439,154,Starter,West,69.63,completed,2024-04-17,High
53440,640,Starter,West,570.11,shipped,2024-04-17,High
53441,354,Mid-Market,South,197.82,completed,2024-04-17,High
53442,381,Mid-Market,North,201.82,completed,2024-04-17,High
53443,194,Starter,North,29.92,completed,2024-04-17,High
53444,658,Starter,East,212.57,completed,2024-04-17,High
53445,69,Mid-Market,North,216.68,completed,2024-04-17,High
53446,237,Starter,South,176.71,completed,2024-04-17,High
53447,367,Enterprise,South,53.9,pending,2024-04-17,High
53448,431,Mid-Market,Central,97.5,completed,2024-04-17,High
53449,491,Starter,South,295.89,completed,2024-04-17,High
53450,682,Starter,East,181.39,completed,2024-04-17,High
53451,653,Starter,East,212.95,completed,2024-04-17,High
53452,710,Starter,South,147.78,completed,2024-04-17,High
53453,544,Starter,South,104.56,completed,2024-04-17,High
53454,313,Mid-Market,West,228.48,completed,2024-04-17,High
53455,850,Starter,South,25.55,completed,2024-04-17,High
53456,404,SMB,East,182.74,completed,2024-04-17,High
53457,533,Enterprise,Central,896.96,completed,2024-04-18,High
53458,596,Starter,East,242.25,completed,2024-04-18,High
53459,127,SMB,North,66.49,completed,2024-04-18,High
53460,366,Starter,South,63.82,completed,2024-04-18,High
53461,722,Mid-Market,West,180.04,completed,2024-04-18,High
53462,686,Starter,North,354.29,completed,2024-04-18,High
53463,651,Mid-Market,Central,144.39,completed,2024-04-18,High
53464,765,Mid-Market,North,127.43,shipped,2024-04-18,High
53465,533,Enterprise,Central,41.22,completed,2024-04-18,High
53466,66,Starter,Central,203.53,completed,2024-04-18,High
53467,894,Starter,South,196.75,completed,2024-04-18,High
53468,501,Starter,East,526.47,pending,2024-04-18,High
53469,655,Starter,West,68.54,completed,2024-04-18,High
53470,223,Mid-Market,West,226.86,shipped,2024-04-18,High
53471,602,Starter,South,100.39,shipped,2024-04-18,High
53472,645,Mid-Market,West,137.63,completed,2024-04-18,High
53473,663,Starter,East,269.29,completed,2024-04-18,High
53474,549,Starter,East,52.65,completed,2024-04-18,High
53475,249,Enterprise,Central,77.98,completed,2024-04-18,High
53476,773,Mid-Market,South,237.62,completed,2024-04-18,High
53477,277,SMB,West,141.76,shipped,2024-04-18,High
53478,783,Starter,South,29.55,completed,2024-04-18,High
53479,108,SMB,Central,99.37,completed,2024-04-18,High
53480,301,Mid-Market,North,147.51,shipped,2024-04-18,High
53481,536,Enterprise,East,375.39,completed,2024-04-18,High
53482,507,Enterprise,North,46.33,cancelled,2024-04-18,High
53483,441,Mid-Market,East,260.95,completed,2024-04-18,High
53484,611,Mid-Market,Central,36.0,completed,2024-04-18,High
53485,504,SMB,North,56.61,completed,2024-04-18,High
53486,727,Mid-Market,North,56.83,shipped,2024-04-18,High
53487,1008,,,329.92,completed,2024-04-18,High
53488,818,Starter,Central,48.29,pending,2024-04-18,High
53489,401,Mid-Market,Central,246.94,completed,2024-04-19,High
53490,111,Starter,South,107.93,pending,2024-04-19,High
53491,720,SMB,South,1065.44,shipped,2024-04-19,High
53492,305,SMB,East,289.04,pending,2024-04-19,High
53493,66,Starter,Central,216.89,completed,2024-04-19,High
53494,111,Starter,South,321.87,completed,2024-04-19,High
53495,618,Starter,Central,165.78,completed,2024-04-19,High
53496,830,Starter,South,293.35,completed,2024-04-19,High
53497,529,Mid-Market,East,60.39,completed,2024-04-19,High
53498,614,Mid-Market,South,30.42,shipped,2024-04-19,High
53499,657,Starter,West,158.54,completed,2024-04-19,High
53500,880,Mid-Market,Central,100.56,pending,2024-04-19,High
53501,504,SMB,North,98.38,completed,2024-04-19,High
53502,653,Starter,East,127.22,completed,2024-04-19,High
53503,113,Enterprise,South,82.27,completed,2024-04-19,High
53504,891,SMB,West,162.55,shipped,2024-04-19,High
53505,485,Starter,Central,19.66,completed,2024-04-19,High
53506,649,SMB,East,540.44,pending,2024-04-19,High
53507,58,Mid-Market,Central,402.96,completed,2024-04-19,High
53508,787,Starter,South,425.63,pending,2024-04-19,High
53509,137,Starter,Central,83.12,completed,2024-04-19,High
53510,250,SMB,West,128.86,completed,2024-04-19,High
53511,813,Mid-Market,North,477.29,completed,2024-04-19,High
53512,742,Starter,North,363.95,shipped,2024-04-19,High
53513,699,Mid-Market,Central,249.27,completed,2024-04-19,High
53514,852,SMB,East,93.47,pending,2024-04-19,High
53515,280,SMB,East,139.63,completed,2024-04-19,High
53516,311,Starter,East,251.19,shipped,2024-04-19,High
53517,191,Mid-Market,Central,62.83,completed,2024-04-19,High
53518,424,Starter,Central,162.71,completed,2024-04-19,High
53519,97,Starter,East,278.98,completed,2024-04-19,High
53520,363,Starter,North,199.37,pending,2024-04-19,High
53521,331,Starter,Central,112.94,cancelled,2024-04-20,High
53522,892,SMB,Central,146.78,completed,2024-04-20,High
53523,593,Mid-Market,Central,687.12,pending,2024-04-20,High
53524,610,Starter,North,153.19,completed,2024-04-20,High
53525,808,Enterprise,East,246.0,shipped,2024-04-20,High
53526,460,Mid-Market,Central,209.53,completed,2024-04-20,High
53527,802,Mid-Market,North,196.34,completed,2024-04-20,High
53528,113,Enterprise,South,204.01,completed,2024-04-20,High
53529,199,SMB,West,105.88,completed,2024-04-20,High
53530,868,Mid-Market,South,111.41,completed,2024-04-20,High
53531,285,Starter,Central,109.63,shipped,2024-04-20,High
53532,347,Starter,North,20.07,completed,2024-04-20,High
53533,252,Starter,East,56.38,pending,2024-04-20,High
53534,111,Starter,South,40.19,shipped,2024-04-20,High
53535,568,Starter,South,341.32,completed,2024-04-20,High
53536,69,Mid-Market,North,63.23,completed,2024-04-20,High
53537,602,Starter,South,37.35,completed,2024-04-20,High
53538,226,Mid-Market,East,34.14,pending,2024-04-20,High
53539,329,Starter,West,195.59,cancelled,2024-04-20,High
53540,843,Mid-Market,West,15.92,shipped,2024-04-20,High
53541,707,Starter,Central,110.6,completed,2024-04-20,High
53542,65,Starter,North,33.98,shipped,2024-04-20,High
53543,767,SMB,East,299.23,completed,2024-04-20,High
53544,664,Mid-Market,South,492.13,completed,2024-04-20,High
53545,321,Starter,West,493.23,completed,2024-04-20,High
53546,156,Mid-Market,North,102.5,pending,2024-04-20,High
53547,725,Starter,South,170.14,cancelled,2024-04-20,High
53548,278,Starter,East,152.33,completed,2024-04-20,High
53549,784,Starter,East,79.63,shipped,2024-04-20,High
53550,367,Enterprise,South,103.07,pending,2024-04-20,High
53551,649,SMB,East,24.97,completed,2024-04-20,High
53552,425,Mid-Market,Central,253.22,completed,2024-04-20,High
53553,778,SMB,Central,56.32,completed,2024-04-21,High
53554,798,Starter,North,107.57,completed,2024-04-21,High
53555,303,Starter,South,113.27,completed,2024-04-21,High
53556,383,Starter,West,138.39,completed,2024-04-21,High
53557,1019,,,270.46,shipped,2024-04-21,High
53558,597,Starter,West,191.59,completed,2024-04-21,High
53559,748,Starter,East,178.18,completed,2024-04-21,High
53560,193,Enterprise,Central,127.22,completed,2024-04-21,High
53561,40,Starter,East,30.13,completed,2024-04-21,High
53562,308,Starter,North,92.13,cancelled,2024-04-21,High
53563,102,Starter,North,488.09,completed,2024-04-21,High
53564,488,Starter,West,827.16,completed,2024-04-21,High
53565,109,Mid-Market,East,211.68,pending,2024-04-21,High
53566,698,Starter,Central,53.72,completed,2024-04-21,High
53567,182,Mid-Market,Central,31.12,shipped,2024-04-21,High
53568,332,SMB,South,95.36,completed,2024-04-21,High
53569,430,Mid-Market,South,306.29,completed,2024-04-21,High
53570,800,Enterprise,North,206.95,pending,2024-04-21,High
53571,497,Starter,North,337.99,completed,2024-04-21,High
53572,708,SMB,South,158.48,completed,2024-04-21,High
53573,221,Starter,North,35.95,completed,2024-04-21,High
53574,489,Enterprise,Central,33.29,completed,2024-04-21,High
53575,604,Mid-Market,Central,22.38,pending,2024-04-21,High
53576,360,Starter,North,140.58,shipped,2024-04-21,High
53577,48,Starter,South,56.74,completed,2024-04-21,High
53578,700,Starter,West,213.86,completed,2024-04-21,High
53579,360,Starter,North,188.87,shipped,2024-04-21,High
